,company,alt_company_name,company_location,review_year,country_bean_origin,intra_country_prod,specific_bean_origin_or_bar_name,percent_cocoa,num_ingredients,beans,sugar,sweetener_other,cocoa_butter,vanilla,lecithin,salt,characteristics,rating,continent
2144,Soma,,Canada,2011,Grenada,0,"Grenada, Black Science",0.7,3,1,1,0,1,0,0,0,"super temper,astringent, burn",2.75,North America
2145,Soma,,Canada,2011,Bolivia,0,"Alto Beni, Wild Bolivian",0.7,3,1,1,0,1,0,0,0,"earthy, mild tannic, woody",3.5,North America
2146,Soma,,Canada,2011,Venezuela,0,Chuao,0.7,3,1,1,0,1,0,0,0,"strawberry, green mint",3.5,North America
2147,Soma,,Canada,2011,Dominican Republic,0,"Elvesia P., Black Science",0.7,3,1,1,0,1,0,0,0,"dried fruit, tart",3.75,North America
2148,Soma,,Canada,2011,Blend,0,"Three Amigos(Chuao, Wild Bolivia, D.R.)",0.7,3,1,1,0,1,0,0,0,"strawberry, cocoa, nutty",4.0,North America
2149,Soma,,Canada,2011,Peru,0,Peruvian,0.64,3,1,1,0,1,0,0,0,"complex,spice,caramel,cocoa",4.0,North America
2150,Soma,,Canada,2012,Haiti,0,Noula Coop,0.7,3,1,1,0,1,0,0,0,"uneven, grassy, roasty",3.25,North America
2151,Soma,,Canada,2012,Guatemala,0,"Cahabon Region, batch Tri1",0.7,3,1,1,0,1,0,0,0,"sandy, earthy, tangy wine",3.5,North America
2152,Soma,,Canada,2012,Blend,0,"Eastern Promises, Mad., Java, PNG, batch EP1",0.7,3,1,1,0,1,0,0,0,"smoke,tobacco,black pepper",3.5,North America
2153,Soma,,Canada,2012,Papua New Guinea,0,Papua New Guinea,0.85,3,1,1,0,1,0,0,0,"mild smoke, fruit, mild burnt",3.5,North America
2154,Soma,,Canada,2012,U.S.A.,0,O'ahu Island,0.7,3,1,1,0,1,0,0,0,"cranberries, cocoa",3.75,North America
2155,Soma,,Canada,2012,Venezuela,0,"Carenero Superior, batch CS2",0.7,3,1,1,0,1,0,0,0,"intense, rich burnt caramel",3.75,North America
2156,Soma,,Canada,2012,Blend,0,"Dual Origins, Sambirano, Elvesia, batch SD06",0.7,3,1,1,0,1,0,0,0,"creamy, raisin, lemon",4.0,North America
2157,Soma,,Canada,2012,Blend,0,"Dancing in Your Head, 5 bean blend",0.7,3,1,1,0,1,0,0,0,"creamy, complex, peanut",4.0,North America
2158,Soma,,Canada,2013,Peru,0,"Apurimac, El Quinacho Co-op",0.7,3,1,1,0,1,0,0,0,"creamy, medicinal, mild fruit",2.75,North America
2159,Soma,,Canada,2013,Indonesia,0,Java,0.7,3,1,1,0,1,0,0,0,"creamy, smokey, some fruit",3.25,North America
2160,Soma,,Canada,2013,Blend,0,Chef's Blend,0.7,3,1,1,0,1,0,0,0,"grassy, dairy, mild fatty",3.25,North America
2161,Soma,,Canada,2013,Venezuela,0,"Orinoco, batch ORI 1",0.7,3,1,1,0,1,0,0,0,"creamy, nutty, roasty",3.25,North America
2162,Soma,,Canada,2013,Dominican Republic,0,"Rizek Cacao, batch DR 12",0.77,3,1,1,0,1,0,0,0,"smoke, burnt caramel, citrus",3.75,North America
2163,Soma,,Canada,2013,Trinidad,0,Sangre Grande P.,0.7,3,1,1,0,1,0,0,0,"creamy, brownie mix, roasty",3.75,North America
2164,Soma,,Canada,2013,Venezuela,0,Patanemo,0.7,3,1,1,0,1,0,0,0,"nutty, chocolate ice cream",3.75,North America
2165,Soma,,Canada,2013,Blend,0,"Crazy 88, Guat., D.R., Peru, Mad., PNG",0.88,3,1,1,0,1,0,0,0,"pronounced berry,mild smoke",4.0,North America
2166,Soma,,Canada,2013,Venezuela,0,"Maracaibo, El Vigia",0.7,3,1,1,0,1,0,0,0,"delicate, nutty, cocoa, dairy",4.0,North America
2167,Soma,,Canada,2013,Blend,0,"Equator, Peru, Dom. Rep",0.67,3,1,1,0,1,0,0,0,"roasted nuts, burnt brownie",4.0,North America
2168,Soma,,Canada,2013,Jamaica,0,"Bachelor's Hall E., St. Thomas Parish, batch bh1",0.7,3,1,1,0,1,0,0,0,"floral, berry, clove",4.0,North America
2169,Soma,,Canada,2014,Nicaragua,0,La Dalia,0.7,3,1,1,0,1,0,0,0,"spicy, woodsy",3.25,North America
2170,Soma,,Canada,2014,Blend,0,"Little Big Man, Madagascar & Ecuador",0.7,3,1,1,0,1,0,0,0,"tart, mild sour",3.25,North America
2171,Soma,,Canada,2014,Nicaragua,0,"La Tronca, Matagalpa",0.7,3,1,1,0,1,0,0,0,"basic chocolate, accessible",3.5,North America
2172,Soma,,Canada,2014,Ecuador,0,"Camino Verde P., Balao, Guayas",0.8,3,1,1,0,1,0,0,0,"robust, nutty, brownie",3.5,North America
2173,Soma,,Canada,2014,Peru,0,Maranon Canyon,0.7,3,1,1,0,1,0,0,0,"creamy, sour orange",3.75,North America
2174,Soma,,Canada,2014,Vanuatu,0,"Espiritu Santo, 'Smoke Monster', batch sm1",0.7,3,1,1,0,1,0,0,0,"creamy, smokey, rich cocoa",3.75,North America
2175,Soma,,Canada,2015,Venezuela,0,CSB Chama,0.7,3,1,1,0,1,0,0,0,"roasted nuts, dried fruit",3.5,North America
2176,Soma,,Canada,2015,Venezuela,0,Porcelana,0.75,3,1,1,0,1,0,0,0,"balanced, nuts, strawberry",4.0,North America
2177,Soma,,Canada,2016,Ecuador,0,"Camino Verde, Black S., batch cvu6030.0",0.7,3,1,1,0,1,0,0,0,"nutty, banana, harsh ending",3.25,North America
2178,Soma,,Canada,2016,Dominican Republic,0,"Oko Caribe, Duarte P., Collab w Chocosol",0.62,3,1,1,0,1,0,0,0,"creamy, sweet, deep choco",3.5,North America
2179,Soma,,Canada,2016,Madagascar,0,"Sambirano Valley, Black Science, B-60307.0",0.7,3,1,1,0,1,0,0,0,robust dark tropical fruit,3.5,North America
2180,Soma,,Canada,2016,Brazil,0,"Bahia Black, batch bra50722.1",0.7,3,1,1,0,1,0,0,0,"creamy, diluted, mild choco",3.5,North America
2181,Soma,,Canada,2016,Nicaragua,0,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",0.7,3,1,1,0,1,0,0,0,evolves black pepper to citrus,3.75,North America
2182,Soma,,Canada,2016,Blend,0,"Abstract S. w/ Jamaica nibs,batch abs60323.0",0.75,3,1,1,0,1,0,0,0,"banana, nutty",3.75,North America
2183,Soma,,Canada,2016,Vietnam,0,"Tien Giang, Black S., batch VIT60420.0",0.7,3,1,1,0,1,0,0,0,"creamy, honey, blackberry",4.0,North America
2184,Soma,,Canada,2017,Fiji,0,Fiji,0.7,3,1,1,0,1,0,0,0,"creamy, roasty, woody",3.25,North America
2185,Soma,,Canada,2017,Colombia,0,Arauca,0.7,3,1,1,0,1,0,0,0,"creamy, honey, marshmallow",4.0,North America
2186,Soma,,Canada,2018,Haiti,0,"Pisa, Creole Gardens",0.7,3,1,1,0,1,0,0,0,"sweet edge, lemon, muted",3.0,North America
2187,Soma,,Canada,2018,Madagascar,0,"Bejofo, Sambirano V., Akesson E.",0.7,3,1,1,0,1,0,0,0,"creamy, acidic, balanced",4.0,North America
2188,Soma,,Canada,2018,Venezuela,0,"Choroni, Aragua, Finca Torres Farm",0.7,3,1,1,0,1,0,0,0,"nutty, cocoa",4.0,North America
2189,Soma,,Canada,2021,Blend,0,Dream Machine (Mad./Dom.Rep./Ecuador),0.62,4,1,1,0,1,1,0,0,"sweet, cocoa, candy like",3.25,North America
2190,Soma,,Canada,2021,Madagascar,0,"Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",0.7,3,1,1,0,1,0,0,0,"red fruit, peanut butter, cocoa",3.5,North America
2191,Soma,,Canada,2021,Venezuela,0,"Guasare, Rosario de Perija, b.4279-GUA201123",0.7,3,1,1,0,1,0,0,0,"spice, sour malt, woody",3.5,North America
2192,Soma,,Canada,2021,Vietnam,0,"Ben Tre, batch BEN210924 8983",0.7,3,1,1,0,1,0,0,0,"cinamon, nutmeg, hot cocoa",4.0,North America
2193,Somerville,,U.S.A.,2014,Nicaragua,0,Nicaragua,0.7,2,1,1,0,0,0,0,0,"earthy, dried fruit, complex",3.25,North America
2194,Somerville,,U.S.A.,2014,U.S.A.,1,"Hawai'i Island, Big Island",0.7,2,1,1,0,0,0,0,0,"intense, tannic, choco, earthy",3.5,North America
2195,Soul,,Canada,2017,Dominican Republic,0,Dominican Republic,0.7,2,1,1,0,0,0,0,0,"few grits, sweet, cocoa",3.25,North America
2196,Soul,,Canada,2017,Ecuador,0,Ecuador,0.75,2,1,1,0,0,0,0,0,"dry, floral, earthy",3.25,North America
2197,Soul,,Canada,2017,Papua New Guinea,0,Papua New Guinea,0.77,2,1,1,0,0,0,0,0,"sandy, smokey, fruit, sour",3.25,North America
2198,Soul,,Canada,2017,Madagascar,0,Madagascar,0.7,2,1,1,0,0,0,0,0,"tart, sour, basic",3.5,North America
2199,Soul,,Canada,2017,Venezuela,0,Venezuela,0.75,2,1,1,0,0,0,0,0,"dry, earthy, roasty",3.5,North America
2200,Soul,,Canada,2017,Tanzania,0,Tanzania,0.8,2,1,1,0,0,0,0,0,"sticky, mild fruit, brownie",3.5,North America
2201,Spagnvola,,U.S.A.,2012,Dominican Republic,0,AgroCriso Plantation,0.7,4,1,1,0,1,1,0,0,"oily, floral, dairy",3.0,North America
2202,Spagnvola,,U.S.A.,2012,Dominican Republic,0,AgroCriso Plantation,0.8,4,1,1,0,1,1,0,0,"fatty, muted strawberry",3.0,North America
2203,Spagnvola,,U.S.A.,2012,Dominican Republic,0,AgroCriso Plantation,0.75,4,1,1,0,1,1,0,0,"oily, floral",3.25,North America
2204,Spencer,,Australia,2014,Vanuatu,0,Malekula Island,0.72,3,1,1,0,1,0,0,0,"bready, sour milk, fatty",2.75,Oceania
2205,Spencer,,Australia,2016,Dominican Republic,0,"Dominican Republic, lot D82R",0.7,3,1,1,0,1,0,0,0,"spicy, chocolatey",3.5,Oceania
2206,Spencer,,Australia,2016,Ecuador,0,"Ecuador, lot E432314L",0.7,3,1,1,0,1,0,0,0,"floral, sandy",3.75,Oceania
2207,Spencer,,Australia,2016,Madagascar,0,"Madagascar, lot M0403R",0.7,3,1,1,0,1,0,0,0,"powdery, cherry, astringent",3.75,Oceania
2208,Spencer,,U.S.A.,2017,Peru,0,Peru,0.7,3,1,1,0,1,0,0,0,"floral, earthy, burnt rubber",2.75,North America
2209,Spencer,,U.S.A.,2017,Ecuador,0,Ecuador,0.7,3,1,1,0,1,0,0,0,"floral, astringent",3.5,North America
2210,Spencer,,U.S.A.,2017,Dominican Republic,0,Dominican Republic,0.7,3,1,1,0,1,0,0,0,"sandy, robust, grapes, malt",3.75,North America
2211,Spinnaker,,U.S.A.,2021,Belize,0,"Maya Mountain, Toledo District, batch 12-1",0.7,2,1,1,0,0,0,0,0,"strong roast, tart raspberry",3.25,North America
2212,Spinnaker,,U.S.A.,2021,Madagascar,0,"Bejofo, Akesson, batch 10-1",0.7,2,1,1,0,0,0,0,0,"plum, roasty undertone, sour",3.5,North America
2213,Spinnaker,,U.S.A.,2021,Uganda,0,"Bundibugyo, Semuliki Forest, batch 9-1",0.7,2,1,1,0,0,0,0,0,"dairy, cocoa, well balanced",3.5,North America
2214,Sprungli (Felchlin),,Switzerland,2013,Bolivia,0,Alto Beni,0.7,4,1,1,0,1,0,1,0,"fatty, mild fruit, off note",3.0,Europe
2215,SRSLY,,U.S.A.,2013,Dominican Republic,0,Dominican Republic,0.84,3,1,1,0,0,0,1,0,"gritty,intense coffee, metallic",2.25,North America
2216,SRSLY,,U.S.A.,2013,Dominican Republic,0,Dominican Republic,0.7,3,1,1,0,0,0,1,0,"unrefined, sweet, mild coffee",3.0,North America
2217,Starchild,,U.S.A.,2015,Ecuador,0,"Bolivar, Arriba",0.7,4,1,0,1,1,1,0,0,"coconut, mild vanilla",3.0,North America
2218,Starchild,,U.S.A.,2015,Dominican Republic,0,Hispaniola,0.7,4,1,0,1,1,1,0,0,"coconut, cocoa, few grits",3.0,North America
2219,Starchild,,U.S.A.,2015,Guatemala,0,Cacao Verapaz,0.7,4,1,0,1,1,1,0,0,"dried fruit, coconut, few grits",3.0,North America
2220,Starchild,,U.S.A.,2015,Nicaragua,0,Rio Tuma,0.7,4,1,0,1,1,1,0,0,"brownie, few grits, sandy",3.0,North America
2221,Starchild,,U.S.A.,2015,Madagascar,0,Sambirano Valley,0.7,4,1,0,1,1,1,0,0,"red fruit, coconut",3.0,North America
2222,Stella (aka Bernrain),,Switzerland,2011,India,0,India,0.72,4,1,1,0,1,1,0,0,"peanut butter,vanilla,artificial",3.25,Europe
2223,Stella (aka Bernrain),,Switzerland,2012,Brazil,0,"Bahia, Agri-Forestal Plantation, 2010",0.68,4,1,1,0,1,1,0,0,"creamy, vanilla, moldy",2.75,Europe
2224,Stone Grindz,,U.S.A.,2014,Ecuador,0,"Ecuador, Midnight Dark, batch 600414",0.84,3,1,1,0,1,0,0,0,"floral, hints of fruit",3.5,North America
2225,Stone Grindz,,U.S.A.,2014,Ecuador,0,"Ecuador, Twilght Dark, batch 500414",0.7,3,1,1,0,1,0,0,0,"oily surface, floral, earthy",3.5,North America
2226,Stone Grindz,,U.S.A.,2017,Bolivia,0,"Wild Bolivia, batch 260",0.7,3,1,1,0,1,0,0,0,"fatty, rubber, off notes",2.5,North America
2227,StRita Supreme,,U.S.A.,2012,Philippines,0,"Samar, East Visayas region",0.65,4,1,1,0,1,1,0,0,"vanilla, sweet",2.5,North America
2228,StRita Supreme,,U.S.A.,2012,Philippines,0,"Samar, East Visayas region",0.7,4,1,1,0,1,1,0,0,"dry, sweet, vanilla(n)",2.5,North America
2229,StRita Supreme,,U.S.A.,2012,Philippines,0,"Samar, East Visayas region",0.75,4,1,1,0,1,1,0,0,"bland, earthy",2.75,North America
2230,Sublime Origins,,U.S.A.,2013,Madagascar,0,Sambirano,0.67,2,1,1,0,0,0,0,0,"molasses, sour, astringent",2.75,North America
2231,Sublime Origins,,U.S.A.,2013,Belize,0,Moho Valley,0.78,2,1,1,0,0,0,0,0,"intense, rich, dark berry",3.25,North America
2232,Summerbird,,Denmark,2016,Peru,0,Peru,0.61,5,1,1,0,1,1,1,0,"sandy, sweet, vanilla",2.5,Europe
2233,Summerbird,,Denmark,2016,Peru,0,Peru,0.71,5,1,1,0,1,1,1,0,"powdery, vanilla, earthy",3.0,Europe
2234,Suruca Chocolate,,Venezuela,2016,Venezuela,1,Venezuela,0.7,3,1,1,0,1,0,0,0,"sticy, nutty, roasty, off notes",2.75,South America
2235,Suruca Chocolate,,Venezuela,2016,Venezuela,1,Venezuela,0.6,3,1,1,0,1,0,0,0,"sticky, sweet, nutty, roasty",3.0,South America
2236,Svenska Kakaobolaget,,Sweden,2015,Sri Lanka,0,Sri Lanka,0.7,2,1,1,0,0,0,0,0,"ham, sour, intense",2.75,Europe
2237,Svenska Kakaobolaget,,Sweden,2019,Tanzania,0,"Kokoa Kamili, 2017 harvest",0.74,2,1,1,0,0,0,0,0,"fruit, burnt, harsh",2.75,Europe
2238,sweet beans,,U.S.A.,2021,Honduras,0,Honduras,0.72,3,1,1,0,1,0,0,0,"overly roasty, spicy",3.0,North America
2239,sweet beans,,U.S.A.,2021,Peru,0,Peru,0.72,3,1,1,0,1,0,0,0,"earthy, roasty, hammy",3.0,North America
2240,sweet beans,,U.S.A.,2021,Uganda,0,Uganda,0.77,3,1,1,0,1,0,0,0,"melon, mocha",3.5,North America
2241,sweet beans,,U.S.A.,2021,Trinidad,0,Trinidad,0.8,3,1,1,0,1,0,0,0,"herbal, tea, dried fruit",3.75,North America
2242,Sweet Escalier,,Japan,2018,Peru,0,San Martin,0.7,5,1,1,0,1,1,1,0,"pungent, molasses, sour",2.5,Asia
2243,Sweet Escalier,,Japan,2018,Tanzania,0,Tanzania,0.75,3,1,1,0,1,0,0,0,"fatty, sour, off notes",2.75,Asia
2244,Sweet Escalier,,Japan,2018,Belize,0,Belize,0.7,5,1,1,0,1,1,1,0,"buttery, cheesy",3.0,Asia
2245,Sweet Escalier,,Japan,2018,Brazil,0,"Amazonas, Wild Cacao",0.7,5,1,1,0,1,1,1,0,"cardboard, cheesy",3.0,Asia
2246,Sweet Escalier,,Japan,2018,Venezuela,0,Chuao,0.75,5,1,1,0,1,1,1,0,"acidic, cocoa, dried fruit",3.25,Asia
2247,Sweetness,,Canada,2020,Mexico,0,Tabasco,0.74,3,1,1,0,1,0,0,0,"dried fig, earthy, dirty",3.0,North America
2248,Sweetness,,Canada,2020,Peru,0,Ucayali,0.68,3,1,1,0,1,0,0,0,"burnt black licorice, intense",3.25,North America
2249,Sweetness,,Canada,2020,Papua New Guinea,0,Papua New Guinea,0.73,3,1,1,0,1,0,0,0,"savory lemon, ham",3.25,North America
2250,Szanto Tibor,,Hungary,2011,Venezuela,0,Crudo,0.7,3,1,1,0,1,0,0,0,"rustic, sugar dominates",3.0,Europe
2251,Szanto Tibor,,Hungary,2012,Dominican Republic,0,Santo Domingo,0.7,3,1,1,0,1,0,0,0,"rustic, large unground pieces",3.25,Europe
2252,Szanto Tibor,,Hungary,2012,Madagascar,0,Millot Plantation,0.7,3,1,1,0,1,0,0,0,"rustic, bright fruit",3.25,Europe
2253,Szanto Tibor,,Hungary,2012,Peru,0,"Ayacucho, ""El Guinacho""",0.7,3,1,1,0,1,0,0,0,"sweet, spicy",3.75,Europe
2254,Szanto Tibor,,Hungary,2013,Nicaragua,0,Cacao Blanco,0.7,3,1,1,0,1,0,0,0,"sour milk, hot cocoa",3.25,Europe
2255,Szanto Tibor,,Hungary,2013,Madagascar,0,"Autumn, Primary Harvest, 2012",0.7,3,1,1,0,1,0,0,0,"light color, sandy, fruity",3.5,Europe
2256,Szanto Tibor,,Hungary,2013,Madagascar,0,"Spring, Secondary Harvest, 2012",0.7,3,1,1,0,1,0,0,0,"dark color, sandy, fruity",3.5,Europe
2257,Szanto Tibor,,Hungary,2014,Venezuela,0,Porcelana,0.7,3,1,1,0,1,0,0,0,"sandy, earthy, spice, nutty",3.5,Europe
2258,Szanto Tibor,,Hungary,2014,Cuba,0,Baracoa,0.7,3,1,1,0,1,0,0,0,"sandy, banana",3.75,Europe
2259,Szanto Tibor,,Hungary,2015,Ecuador,0,Nacional,0.7,3,1,1,0,1,0,0,0,"sweet, brownie, sour",3.25,Europe
2260,Szanto Tibor,,Hungary,2015,Cuba,0,Baracoa,0.88,3,1,1,0,1,0,0,0,"rustic, spicy, earthy",3.25,Europe
2261,Szanto Tibor,,Hungary,2015,Madagascar,0,Ambolikapiky,0.7,3,1,1,0,1,0,0,0,"sour orange, fatty",3.25,Europe
2262,Szanto Tibor,,Hungary,2015,Vietnam,0,"Ben Tre, Mekong Delta",0.7,3,1,1,0,1,0,0,0,"smokey, mild citrus",3.25,Europe
2263,Szanto Tibor,,Hungary,2015,Brazil,0,"Fazenda Sempre Firme, Bahia",0.7,3,1,1,0,1,0,0,0,"rustic, earthy, tea",3.5,Europe
2264,Szanto Tibor,,Hungary,2015,Ecuador,0,"Winak, Sumaco",0.7,3,1,1,0,1,0,0,0,"coarse, spicy cinnamon",3.75,Europe
2265,Tabal,,U.S.A.,2013,Mexico,0,"Chiapas, Lacandon Jungle, batch 95",0.7,4,1,1,0,1,1,0,0,"vanilla, fuel, earthy",2.5,North America
2266,Tabal,,U.S.A.,2013,Costa Rica,0,"Costa Rica, batch 83",0.7,4,1,1,0,1,1,0,0,"licorice, dried fruit, burnt fuel",2.75,North America
2267,Tabal,,U.S.A.,2013,Dominican Republic,0,Dominican Republic,0.7,4,1,1,0,1,1,0,0,"oily, cardboard, sour",2.75,North America
2268,Tabal,,U.S.A.,2013,Peru,0,"Peru, batch 96",0.7,4,1,1,0,1,1,0,0,"vanilla, fatty, vegetal, mint",3.0,North America
2269,Tablette (aka Vanillabeans),,Japan,2015,Trinidad,0,Trinidad,0.77,4,1,1,0,1,0,1,0,"intense, grassy, smokey",2.75,Asia
2270,Tablette (aka Vanillabeans),,Japan,2015,Colombia,0,Colombia,0.7,5,1,1,0,1,1,1,0,"flat, smoke, marshmallow",3.0,Asia
2271,Tablette (aka Vanillabeans),,Japan,2015,Papua New Guinea,0,Papua,0.62,5,1,1,0,1,1,1,0,"creamy, smoke, ham",3.25,Asia
2272,Tablette (aka Vanillabeans),,Japan,2015,Vietnam,0,Vietnam,0.6,5,1,1,0,1,1,1,0,"vanilla, butter, caramel",3.25,Asia
2273,Tala,,Vietnam,2019,Vietnam,1,Vietnam,0.7,3,1,1,0,1,0,0,0,"cocoa,sweet,fatty, cardboard",2.75,Asia
2274,Tala,,Vietnam,2019,Vietnam,1,Vietnam,0.75,3,1,1,0,1,0,0,0,"intense cocoa, fatty, sticky",3.0,Asia
2275,Tan Ban Skrati,,Suriname,2016,Suriname,1,"Paramaribo, batch 20160043-01",0.7,2,1,1,0,0,0,0,0,"earthy, floral, dry",3.25,South America
2276,Taste Artisan,,U.S.A.,2019,Venezuela,0,"Chuao, batch 20170714C",0.75,4,1,1,0,1,1,0,0,"vanilla, fatty",3.0,North America
2277,Taste Artisan,,U.S.A.,2019,Peru,0,Amazonas,0.75,3,1,1,0,1,0,0,0,"blackberry, dirt, high roast",3.25,North America
2278,Taste Artisan,,U.S.A.,2019,Peru,0,Piura,0.75,3,1,1,0,1,0,0,0,fig,4.0,North America
2279,Taste Artisan,Coleman and Davis,U.S.A.,2015,Madagascar,0,Sambirano,0.75,4,1,1,0,1,1,0,0,"berry, spices, smoke",3.0,North America
2280,Taucherli,,Switzerland,2019,Nicaragua,0,Nicaragua,0.72,3,1,1,0,1,0,0,0,"nutty, off, roasty, fatty",3.0,Europe
2281,Taucherli,,Switzerland,2019,Mexico,0,Mexico,0.7,3,1,1,0,1,0,0,0,"nutty, fruit, sour, floral",3.25,Europe
2282,Taylor Made,,U.S.A.,2021,Haiti,0,"Haiti, batch 2020SEP",0.67,3,1,1,0,1,0,0,0,"earthy, fatty, gritty",2.75,North America
2283,Taza,,U.S.A.,2007,Dominican Republic,0,"Dark, Stone Ground",0.7,3,1,1,0,1,0,0,0,"sandy, sour banana, sweet",3.0,North America
2284,Taza,,U.S.A.,2009,Mexico,0,Chiapan,0.75,3,1,1,0,1,0,0,0,"rustic, sweet, earthy",2.75,North America
2285,Taza,,U.S.A.,2011,Bolivia,0,Alto Beni,0.87,3,1,1,0,1,0,0,0,"grainy, blueberries, bitter",3.25,North America
2286,Taza,,U.S.A.,2014,Belize,0,Belize,0.68,3,1,1,0,1,0,0,0,"coarse, watering, sweet",3.0,North America
2287,TCHO,,U.S.A.,2008,Ghana,0,Chocolatey-beta,0.7,5,1,1,0,1,1,1,0,"gritty,sweet,swiss miss,vanilla",2.5,North America
2288,TCHO,,U.S.A.,2008,Peru,0,Fruity-beta,0.7,5,1,1,0,1,1,1,0,"tangy, off, musty, sour",2.5,North America
2289,TCHO,,U.S.A.,2008,Peru,0,Nutty-beta,0.7,5,1,1,0,1,1,1,0,"dry, musty, flat",2.5,North America
2290,TCHO,,U.S.A.,2008,Madagascar,0,Citrus-beta,0.7,5,1,1,0,1,1,1,0,"dry, red berry, off note",2.75,North America
2291,TCHO,,U.S.A.,2009,Blend,0,TCHOPro 60.5,0.6,5,1,1,0,1,1,1,0,"tea, sweet, astringent",2.75,North America
2292,TCHO,,U.S.A.,2009,Blend,0,TCHOPro 68,0.68,5,1,1,0,1,1,1,0,"nutty, candy-like",3.0,North America
2293,TCHO,,U.S.A.,2012,Blend,0,"Peru, Ecuador",0.99,0,0,0,0,0,0,0,0,"spicy, ginger, bitter",3.25,North America
2294,TCHO,,U.S.A.,2016,Blend,0,West Africa,0.62,5,1,1,0,1,1,1,0,"strong vanilla, sweet, fatty",2.0,North America
2295,Tejas,,U.S.A.,2012,Peru,0,Capistrano,0.7,4,1,1,0,1,1,0,0,"perfume, chemical, soapy",2.0,North America
2296,Tejas,,U.S.A.,2012,Madagascar,0,Concepcion,0.7,4,1,1,0,1,1,0,0,"molasses, off notes",2.75,North America
2297,Tejas,,U.S.A.,2012,Bolivia,0,San Jose,0.7,3,1,1,0,1,0,0,0,"candy,peanut butter,caramel",2.75,North America
2298,Tejas,,U.S.A.,2012,Brazil,0,Espada,0.7,3,1,1,0,1,0,0,0,"flat, cardboard, metallic",2.75,North America
2299,Tejas,,U.S.A.,2012,Blend,0,"Bayou Blend, Ecuador, Mad., PNG",0.7,4,1,1,0,1,1,0,0,"molasses, caramel, spice",3.0,North America
2300,Tejas,,U.S.A.,2012,Papua New Guinea,0,Aranama,0.7,4,1,1,0,1,1,0,0,"molasses, caramel, fruity",3.0,North America
2301,Tejas,,U.S.A.,2012,Madagascar,0,Capistrano*,0.7,3,1,1,0,1,0,0,0,"sticky, caramel",3.0,North America
2302,Tejas,,U.S.A.,2012,Venezuela,0,Concepcion*,0.8,4,1,1,0,1,1,0,0,"earthy, savory, hammy",3.0,North America
2303,Tejas,,U.S.A.,2012,Ecuador,0,"La Bahia, w/ cane juice",0.7,4,1,1,0,1,1,0,0,"gritty, rum, molasses",3.25,North America
2304,Tejas,,U.S.A.,2012,Ecuador,0,"La Bahia, w/ cane sugar",0.7,3,1,1,0,1,0,0,0,"molasses, fruit, floral",3.25,North America
2305,Tejas,,U.S.A.,2012,Mexico,0,Espada,0.7,3,1,1,0,1,0,0,0,"molasses, caramel",3.25,North America
2306,Tejas,,U.S.A.,2012,Bolivia,0,San Jose,0.67,3,1,1,0,1,0,0,0,"green apple, sweet",3.25,North America
2307,Tejas,,U.S.A.,2012,Dominican Republic,0,Presidio,0.7,4,1,1,0,1,1,0,0,"molasses, caramel",3.5,North America
2308,Tejas,,U.S.A.,2012,Brazil,0,"Bahia, Floresta Azul,Good Friends Reserve#3",0.7,3,1,1,0,1,0,0,0,"honey, pepper, charcoal",3.5,North America
2309,Terroir,,U.S.A.,2014,Ecuador,0,"Ecuador, batch 6-5-15",0.77,2,1,1,0,0,0,0,0,"intense, mild coffee and rum",3.25,North America
2310,Terroir,,U.S.A.,2014,Madagascar,0,"Madagascar, batch 6-5-15",0.67,2,1,1,0,0,0,0,0,"sweet, rich, tannic, fruity",3.75,North America
2311,Terroir,,U.S.A.,2014,Uganda,0,"Uganda, batch 6-3-15",0.73,2,1,1,0,0,0,0,0,"creamy, almond, butter",3.75,North America
2312,Terroir,,U.S.A.,2015,Peru,0,Peru,0.7,2,1,1,0,0,0,0,0,"spicy, black pepper, intense",2.75,North America
2313,Terroir,,U.S.A.,2015,Ecuador,0,Ecuador,0.7,2,1,1,0,0,0,0,0,"floral, earthy, bourbon",3.25,North America
2314,Terroir,,U.S.A.,2015,Dominican Republic,0,Oko Caribe,0.7,3,1,1,0,1,0,0,0,"spicy, black pepper, bold",3.5,North America
2315,Terroir,,U.S.A.,2015,Belize,0,Belize,0.7,2,1,1,0,0,0,0,0,"nutty, raspberry, metallic",3.75,North America
2316,Terroir,,U.S.A.,2015,Madagascar,0,Madagascar,0.7,2,1,1,0,0,0,0,0,"bright fruit, mild sour",3.75,North America
2317,Terroir,,U.S.A.,2015,Guatemala,0,Guatemala,0.7,3,1,1,0,1,0,0,0,"walnuts, cocoa, easy melt",3.75,North America
2318,Terroir,,U.S.A.,2019,Haiti,0,Haiti,0.72,3,1,1,0,1,0,0,0,"harsh, tobacco",2.75,North America
2319,Terroir,,U.S.A.,2019,Belize,0,Maya Mountain,0.77,3,1,1,0,1,0,0,0,"berries, licorice, cocoa,bitter",3.0,North America
2320,Terroir,,U.S.A.,2019,Bolivia,0,Alto Beni,0.77,3,1,1,0,1,0,0,0,"muted, roasted banana",3.25,North America
2321,The Barn,,Sweden,2015,Peru,0,Peru,0.7,3,1,1,0,1,0,0,0,"sandy, sweet, raisins",3.0,Europe
